match_id,tier,source,participant_id,is_dj,win,team_id,position,champion,duration_min,reached_20,reached_30,gold_lead_15,deaths_total,deaths_pm,d_0_10,rate_0_10,d_10_20,rate_10_20,d_20_30,rate_20_30,d_30_p,rate_30_p,share_early,share_20p,share_30p,d_mid,solo_w15,solo_mid_w15,solo_share_w15,solo_pm_w15,solo_mid_pm_w15,solo_w30,solo_mid_w30,solo_share_w30,solo_pm_w30,solo_mid_pm_w30,solo_w45,solo_mid_w45,solo_share_w45,solo_pm_w45,solo_mid_pm_w45,c_deaths_total,c_deaths_pm,c_d_0_10,c_rate_0_10,c_d_10_20,c_rate_10_20,c_d_20_30,c_rate_20_30,c_d_30_p,c_rate_30_p,c_share_early,c_share_20p,c_share_30p,c_d_mid,c_solo_w15,c_solo_mid_w15,c_solo_share_w15,c_solo_pm_w15,c_solo_mid_pm_w15,c_solo_w30,c_solo_mid_w30,c_solo_share_w30,c_solo_pm_w30,c_solo_mid_pm_w30,c_solo_w45,c_solo_mid_w45,c_solo_share_w45,c_solo_pm_w45,c_solo_mid_pm_w45
NA1_5523887143,BRONZE,cohort,1,0,1,100,TOP,Sion,31.417,1,1,4268,3,0.09549071618037135,0,0.0,1,0.1,2,0.2,0,0.0,0.0,0.6666666666666666,0.0,3,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.09549071618037135,0,0.0,1,0.1,2,0.2,0,0.0,0.0,0.6666666666666666,0.0,3,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5523887143,BRONZE,cohort,2,0,1,100,JUNGLE,Shaco,31.417,1,1,4268,3,0.09549071618037135,0,0.0,3,0.3,0,0.0,0,0.0,0.0,0.0,0.0,3,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.09549071618037135,0,0.0,3,0.3,0,0.0,0,0.0,0.0,0.0,0.0,3,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5523887143,BRONZE,cohort,3,0,1,100,MIDDLE,Akali,31.417,1,1,4268,12,0.3819628647214854,2,0.2,7,0.7,3,0.3,0,0.0,0.16666666666666666,0.25,0.0,5,7,1,0.5833333333333334,0.22281167108753314,0.09090909090909091,5,0,0.4166666666666667,0.15915119363395225,0.0,4,0,0.3333333333333333,0.1273209549071618,0.0,12,0.3819628647214854,2,0.2,7,0.7,3,0.3,0,0.0,0.16666666666666666,0.25,0.0,5,7,1,0.5833333333333334,0.22281167108753314,0.09090909090909091,5,0,0.4166666666666667,0.15915119363395225,0.0,4,0,0.3333333333333333,0.1273209549071618,0.0
NA1_5523887143,BRONZE,cohort,4,0,1,100,BOTTOM,Smolder,31.417,1,1,4268,2,0.0636604774535809,1,0.1,1,0.1,0,0.0,0,0.0,0.5,0.0,0.0,0,2,0,1.0,0.0636604774535809,0.0,1,0,0.5,0.03183023872679045,0.0,0,0,0.0,0.0,0.0,2,0.0636604774535809,1,0.1,1,0.1,0,0.0,0,0.0,0.5,0.0,0.0,0,2,0,1.0,0.0636604774535809,0.0,1,0,0.5,0.03183023872679045,0.0,0,0,0.0,0.0,0.0
NA1_5523887143,BRONZE,cohort,5,0,1,100,UTILITY,Milio,31.417,1,1,4268,3,0.09549071618037135,0,0.0,2,0.2,1,0.1,0,0.0,0.0,0.3333333333333333,0.0,2,2,2,0.6666666666666666,0.0636604774535809,0.18181818181818182,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,3,0.09549071618037135,0,0.0,2,0.2,1,0.1,0,0.0,0.0,0.3333333333333333,0.0,2,2,2,0.6666666666666666,0.0636604774535809,0.18181818181818182,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091,1,1,0.3333333333333333,0.03183023872679045,0.09090909090909091
NA1_5523887143,BRONZE,cohort,6,0,0,200,TOP,Garen,31.417,1,1,-4268,11,0.35013262599469497,4,0.4,3,0.3,3,0.3,1,0.7058823529411759,0.36363636363636365,0.36363636363636365,0.09090909090909091,5,4,1,0.36363636363636365,0.1273209549071618,0.09090909090909091,4,1,0.36363636363636365,0.1273209549071618,0.09090909090909091,2,0,0.18181818181818182,0.0636604774535809,0.0,10,0.3183023872679045,4,0.4,3,0.3,3,0.3,0,0.0,0.4,0.3,0.0,5,4,1,0.4,0.1273209549071618,0.09090909090909091,4,1,0.4,0.1273209549071618,0.09090909090909091,2,0,0.2,0.0636604774535809,0.0
NA1_5523887143,BRONZE,cohort,7,0,0,200,JUNGLE,MonkeyKing,31.417,1,1,-4268,14,0.4456233421750663,3,0.3,3,0.3,7,0.7,1,0.7058823529411759,0.21428571428571427,0.5714285714285714,0.07142857142857142,5,4,1,0.2857142857142857,0.1273209549071618,0.09090909090909091,2,0,0.14285714285714285,0.0636604774535809,0.0,1,0,0.07142857142857142,0.03183023872679045,0.0,13,0.41379310344827586,3,0.3,3,0.3,7,0.7,0,0.0,0.23076923076923078,0.5384615384615384,0.0,5,4,1,0.3076923076923077,0.1273209549071618,0.09090909090909091,2,0,0.15384615384615385,0.0636604774535809,0.0,1,0,0.07692307692307693,0.03183023872679045,0.0
NA1_5523887143,BRONZE,cohort,8,0,0,200,MIDDLE,Hwei,31.417,1,1,-4268,11,0.35013262599469497,2,0.2,5,0.5,3,0.3,1,0.7058823529411759,0.18181818181818182,0.36363636363636365,0.09090909090909091,4,3,2,0.2727272727272727,0.09549071618037135,0.18181818181818182,2,1,0.18181818181818182,0.0636604774535809,0.09090909090909091,1,0,0.09090909090909091,0.03183023872679045,0.0,10,0.3183023872679045,2,0.2,5,0.5,3,0.3,0,0.0,0.2,0.3,0.0,4,3,2,0.3,0.09549071618037135,0.18181818181818182,2,1,0.2,0.0636604774535809,0.09090909090909091,1,0,0.1,0.03183023872679045,0.0
NA1_5523887143,BRONZE,cohort,9,0,0,200,BOTTOM,MissFortune,31.417,1,1,-4268,7,0.22281167108753314,0,0.0,2,0.2,4,0.4,1,0.7058823529411759,0.0,0.7142857142857143,0.14285714285714285,4,1,1,0.14285714285714285,0.03183023872679045,0.09090909090909091,1,1,0.14285714285714285,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0,6,0.1909814323607427,0,0.0,2,0.2,4,0.4,0,0.0,0.0,0.6666666666666666,0.0,4,1,1,0.16666666666666666,0.03183023872679045,0.09090909090909091,1,1,0.16666666666666666,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0
NA1_5523887143,BRONZE,cohort,10,0,0,200,UTILITY,Seraphine,31.417,1,1,-4268,9,0.286472148541114,0,0.0,3,0.3,5,0.5,1,0.7058823529411759,0.0,0.6666666666666666,0.1111111111111111,4,3,1,0.3333333333333333,0.09549071618037135,0.09090909090909091,1,1,0.1111111111111111,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0,8,0.2546419098143236,0,0.0,3,0.3,5,0.5,0,0.0,0.0,0.625,0.0,4,2,1,0.25,0.0636604774535809,0.09090909090909091,1,1,0.125,0.03183023872679045,0.09090909090909091,0,0,0.0,0.0,0.0
NA1_5523917619,BRONZE,cohort,1,0,1,100,TOP,Urgot,39.017,1,1,-2800,12,0.307560871422469,1,0.1,4,0.4,5,0.5,2,0.22181146025878007,0.08333333333333333,0.5833333333333334,0.16666666666666666,4,5,1,0.4166666666666667,0.12815036309269542,0.09090909090909091,3,0,0.25,0.07689021785561725,0.0,3,0,0.25,0.07689021785561725,0.0,11,0.28193079880392996,1,0.1,4,0.4,5,0.5,1,0.11090573012939003,0.09090909090909091,0.5454545454545454,0.09090909090909091,4,4,1,0.36363636363636365,0.10252029047415634,0.09090909090909091,2,0,0.18181818181818182,0.05126014523707817,0.0,2,0,0.18181818181818182,0.05126014523707817,0.0
NA1_5523917619,BRONZE,cohort,2,0,1,100,JUNGLE,MonkeyKing,39.017,1,1,-2800,13,0.33319094404100813,1,0.1,4,0.4,6,0.6,2,0.22181146025878007,0.07692307692307693,0.6153846153846154,0.15384615384615385,5,2,1,0.15384615384615385,0.05126014523707817,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,12,0.307560871422469,1,0.1,4,0.4,6,0.6,1,0.11090573012939003,0.08333333333333333,0.5833333333333334,0.08333333333333333,5,1,1,0.08333333333333333,0.025630072618539085,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5523917619,BRONZE,cohort,3,0,1,100,MIDDLE,Zoe,39.017,1,1,-2800,12,0.307560871422469,4,0.4,3,0.3,3,0.3,2,0.22181146025878007,0.3333333333333333,0.4166666666666667,0.16666666666666666,4,4,0,0.3333333333333333,0.10252029047415634,0.0,3,0,0.25,0.07689021785561725,0.0,3,0,0.25,0.07689021785561725,0.0,12,0.307560871422469,4,0.4,3,0.3,3,0.3,2,0.22181146025878007,0.3333333333333333,0.4166666666666667,0.16666666666666666,4,4,0,0.3333333333333333,0.10252029047415634,0.0,3,0,0.25,0.07689021785561725,0.0,3,0,0.25,0.07689021785561725,0.0
NA1_5523917619,BRONZE,cohort,4,0,1,100,BOTTOM,Ashe,39.017,1,1,-2800,15,0.3844510892780863,3,0.3,4,0.4,5,0.5,3,0.3327171903881701,0.2,0.5333333333333333,0.2,7,7,2,0.4666666666666667,0.1794105083297736,0.18181818181818182,4,1,0.26666666666666666,0.10252029047415634,0.09090909090909091,2,1,0.13333333333333333,0.05126014523707817,0.09090909090909091,15,0.3844510892780863,3,0.3,4,0.4,5,0.5,3,0.3327171903881701,0.2,0.5333333333333333,0.2,7,7,2,0.4666666666666667,0.1794105083297736,0.18181818181818182,5,1,0.3333333333333333,0.12815036309269542,0.09090909090909091,3,1,0.2,0.07689021785561725,0.09090909090909091
NA1_5523917619,BRONZE,cohort,5,0,1,100,UTILITY,Sona,39.017,1,1,-2800,14,0.3588210166595472,4,0.4,3,0.3,5,0.5,2,0.22181146025878007,0.2857142857142857,0.5,0.14285714285714285,4,5,1,0.35714285714285715,0.12815036309269542,0.09090909090909091,3,0,0.21428571428571427,0.07689021785561725,0.0,2,0,0.14285714285714285,0.05126014523707817,0.0,14,0.3588210166595472,4,0.4,3,0.3,5,0.5,2,0.22181146025878007,0.2857142857142857,0.5,0.14285714285714285,4,5,1,0.35714285714285715,0.12815036309269542,0.09090909090909091,3,0,0.21428571428571427,0.07689021785561725,0.0,2,0,0.14285714285714285,0.05126014523707817,0.0
NA1_5523917619,BRONZE,cohort,6,0,0,200,TOP,Camille,39.017,1,1,2800,14,0.3588210166595472,3,0.3,4,0.4,2,0.2,5,0.5545286506469501,0.21428571428571427,0.5,0.35714285714285715,4,7,1,0.5,0.1794105083297736,0.09090909090909091,5,1,0.35714285714285715,0.12815036309269542,0.09090909090909091,2,0,0.14285714285714285,0.05126014523707817,0.0,13,0.33319094404100813,3,0.3,4,0.4,2,0.2,4,0.44362292051756014,0.23076923076923078,0.46153846153846156,0.3076923076923077,4,6,1,0.46153846153846156,0.1537804357112345,0.09090909090909091,5,1,0.38461538461538464,0.12815036309269542,0.09090909090909091,2,0,0.15384615384615385,0.05126014523707817,0.0
NA1_5523917619,BRONZE,cohort,7,0,0,200,JUNGLE,Ivern,39.017,1,1,2800,10,0.25630072618539085,1,0.1,4,0.4,4,0.4,1,0.11090573012939003,0.1,0.5,0.1,5,6,2,0.6,0.1537804357112345,0.18181818181818182,4,0,0.4,0.10252029047415634,0.0,1,0,0.1,0.025630072618539085,0.0,10,0.25630072618539085,1,0.1,4,0.4,4,0.4,1,0.11090573012939003,0.1,0.5,0.1,5,6,2,0.6,0.1537804357112345,0.18181818181818182,4,0,0.4,0.10252029047415634,0.0,1,0,0.1,0.025630072618539085,0.0
NA1_5523917619,BRONZE,cohort,8,0,0,200,MIDDLE,Pyke,39.017,1,1,2800,13,0.33319094404100813,1,0.1,4,0.4,3,0.3,5,0.5545286506469501,0.07692307692307693,0.6153846153846154,0.38461538461538464,4,6,1,0.46153846153846156,0.1537804357112345,0.09090909090909091,3,0,0.23076923076923078,0.07689021785561725,0.0,1,0,0.07692307692307693,0.025630072618539085,0.0,12,0.307560871422469,1,0.1,4,0.4,3,0.3,4,0.44362292051756014,0.08333333333333333,0.5833333333333334,0.3333333333333333,4,5,1,0.4166666666666667,0.12815036309269542,0.09090909090909091,3,0,0.25,0.07689021785561725,0.0,1,0,0.08333333333333333,0.025630072618539085,0.0
NA1_5523917619,BRONZE,cohort,9,0,0,200,BOTTOM,Jinx,39.017,1,1,2800,12,0.307560871422469,0,0.0,2,0.2,5,0.5,5,0.5545286506469501,0.0,0.8333333333333334,0.4166666666666667,4,5,2,0.4166666666666667,0.12815036309269542,0.18181818181818182,3,1,0.25,0.07689021785561725,0.09090909090909091,3,1,0.25,0.07689021785561725,0.09090909090909091,11,0.28193079880392996,0,0.0,2,0.2,5,0.5,4,0.44362292051756014,0.0,0.8181818181818182,0.36363636363636365,4,4,2,0.36363636363636365,0.10252029047415634,0.18181818181818182,3,1,0.2727272727272727,0.07689021785561725,0.09090909090909091,3,1,0.2727272727272727,0.07689021785561725,0.09090909090909091
NA1_5523917619,BRONZE,cohort,10,0,0,200,UTILITY,Zyra,39.017,1,1,2800,5,0.12815036309269542,1,0.1,1,0.1,1,0.1,2,0.22181146025878007,0.2,0.6,0.4,2,2,0,0.4,0.05126014523707817,0.0,1,0,0.2,0.025630072618539085,0.0,1,0,0.2,0.025630072618539085,0.0,4,0.10252029047415634,1,0.1,1,0.1,1,0.1,1,0.11090573012939003,0.25,0.5,0.25,2,1,0,0.25,0.025630072618539085,0.0,1,0,0.25,0.025630072618539085,0.0,1,0,0.25,0.025630072618539085,0.0
NA1_5530229766,BRONZE,cohort,1,0,1,100,TOP,Renekton,28.55,1,0,5078,7,0.24518388791593695,0,0.0,4,0.4,3,0.3508771929824561,0,nan,0.0,0.42857142857142855,0.0,4,3,2,0.42857142857142855,0.10507880910683012,0.18181818181818182,1,0,0.14285714285714285,0.03502626970227671,0.0,0,0,0.0,0.0,0.0,6,0.21015761821366025,0,0.0,4,0.4,2,0.23391812865497075,0,nan,0.0,0.3333333333333333,0.0,4,2,2,0.3333333333333333,0.07005253940455342,0.18181818181818182,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530229766,BRONZE,cohort,2,0,1,100,JUNGLE,Nocturne,28.55,1,0,5078,3,0.10507880910683012,0,0.0,2,0.2,1,0.11695906432748537,0,nan,0.0,0.3333333333333333,0.0,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.10507880910683012,0,0.0,2,0.2,1,0.11695906432748537,0,nan,0.0,0.3333333333333333,0.0,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530229766,BRONZE,cohort,3,0,1,100,MIDDLE,Malzahar,28.55,1,0,5078,3,0.10507880910683012,0,0.0,1,0.1,2,0.23391812865497075,0,nan,0.0,0.6666666666666666,0.0,3,1,1,0.3333333333333333,0.03502626970227671,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.10507880910683012,0,0.0,1,0.1,2,0.23391812865497075,0,nan,0.0,0.6666666666666666,0.0,3,1,1,0.3333333333333333,0.03502626970227671,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530229766,BRONZE,cohort,4,0,1,100,BOTTOM,Jhin,28.55,1,0,5078,11,0.38528896672504376,3,0.3,4,0.4,4,0.4678362573099415,0,nan,0.2727272727272727,0.36363636363636365,0.0,6,5,2,0.45454545454545453,0.17513134851138354,0.18181818181818182,3,1,0.2727272727272727,0.10507880910683012,0.09090909090909091,1,0,0.09090909090909091,0.03502626970227671,0.0,11,0.38528896672504376,3,0.3,4,0.4,4,0.4678362573099415,0,nan,0.2727272727272727,0.36363636363636365,0.0,6,5,2,0.45454545454545453,0.17513134851138354,0.18181818181818182,3,1,0.2727272727272727,0.10507880910683012,0.09090909090909091,1,0,0.09090909090909091,0.03502626970227671,0.0
NA1_5530229766,BRONZE,cohort,5,0,1,100,UTILITY,Nidalee,28.55,1,0,5078,11,0.38528896672504376,3,0.3,5,0.5,3,0.3508771929824561,0,nan,0.2727272727272727,0.2727272727272727,0.0,3,6,1,0.5454545454545454,0.21015761821366025,0.09090909090909091,4,0,0.36363636363636365,0.14010507880910683,0.0,2,0,0.18181818181818182,0.07005253940455342,0.0,10,0.3502626970227671,3,0.3,5,0.5,2,0.23391812865497075,0,nan,0.3,0.2,0.0,3,5,1,0.5,0.17513134851138354,0.09090909090909091,3,0,0.3,0.10507880910683012,0.0,2,0,0.2,0.07005253940455342,0.0
NA1_5530229766,BRONZE,cohort,6,0,0,200,TOP,Darius,28.55,1,0,-5078,8,0.28021015761821366,2,0.2,3,0.3,3,0.3508771929824561,0,nan,0.25,0.375,0.0,3,3,1,0.375,0.10507880910683012,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7,0.24518388791593695,2,0.2,3,0.3,2,0.23391812865497075,0,nan,0.2857142857142857,0.2857142857142857,0.0,3,2,1,0.2857142857142857,0.07005253940455342,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530229766,BRONZE,cohort,7,0,0,200,JUNGLE,Briar,28.55,1,0,-5078,5,0.17513134851138354,2,0.2,3,0.3,0,0.0,0,nan,0.4,0.0,0.0,1,3,1,0.6,0.10507880910683012,0.09090909090909091,2,1,0.4,0.07005253940455342,0.09090909090909091,2,1,0.4,0.07005253940455342,0.09090909090909091,5,0.17513134851138354,2,0.2,3,0.3,0,0.0,0,nan,0.4,0.0,0.0,1,3,1,0.6,0.10507880910683012,0.09090909090909091,2,1,0.4,0.07005253940455342,0.09090909090909091,2,1,0.4,0.07005253940455342,0.09090909090909091
NA1_5530229766,BRONZE,cohort,8,0,0,200,MIDDLE,Lux,28.55,1,0,-5078,10,0.3502626970227671,1,0.1,4,0.4,5,0.5847953216374269,0,nan,0.1,0.5,0.0,3,3,2,0.3,0.10507880910683012,0.18181818181818182,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8,0.28021015761821366,1,0.1,4,0.4,3,0.3508771929824561,0,nan,0.125,0.375,0.0,3,2,2,0.25,0.07005253940455342,0.18181818181818182,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530229766,BRONZE,cohort,9,0,0,200,BOTTOM,Ashe,28.55,1,0,-5078,10,0.3502626970227671,5,0.5,1,0.1,4,0.4678362573099415,0,nan,0.5,0.4,0.0,4,6,2,0.6,0.21015761821366025,0.18181818181818182,3,1,0.3,0.10507880910683012,0.09090909090909091,3,1,0.3,0.10507880910683012,0.09090909090909091,9,0.31523642732049034,5,0.5,1,0.1,3,0.3508771929824561,0,nan,0.5555555555555556,0.3333333333333333,0.0,4,6,2,0.6666666666666666,0.21015761821366025,0.18181818181818182,3,1,0.3333333333333333,0.10507880910683012,0.09090909090909091,3,1,0.3333333333333333,0.10507880910683012,0.09090909090909091
NA1_5530229766,BRONZE,cohort,10,0,0,200,UTILITY,Nautilus,28.55,1,0,-5078,8,0.28021015761821366,2,0.2,3,0.3,3,0.3508771929824561,0,nan,0.25,0.375,0.0,2,4,1,0.5,0.14010507880910683,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7,0.24518388791593695,2,0.2,3,0.3,2,0.23391812865497075,0,nan,0.2857142857142857,0.2857142857142857,0.0,2,3,1,0.42857142857142855,0.10507880910683012,0.09090909090909091,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530258952,BRONZE,cohort,1,0,0,100,TOP,Mordekaiser,40.75,1,1,-4670,10,0.24539877300613497,4,0.4,4,0.4,2,0.2,0,0.0,0.4,0.2,0.0,4,6,1,0.6,0.147239263803681,0.09090909090909091,3,0,0.3,0.0736196319018405,0.0,2,0,0.2,0.049079754601226995,0.0,10,0.24539877300613497,4,0.4,4,0.4,2,0.2,0,0.0,0.4,0.2,0.0,4,6,1,0.6,0.147239263803681,0.09090909090909091,3,0,0.3,0.0736196319018405,0.0,2,0,0.2,0.049079754601226995,0.0
NA1_5530258952,BRONZE,cohort,2,0,0,100,JUNGLE,Amumu,40.75,1,1,-4670,10,0.24539877300613497,1,0.1,4,0.4,3,0.3,2,0.18604651162790697,0.1,0.5,0.2,6,3,2,0.3,0.0736196319018405,0.18181818181818182,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10,0.24539877300613497,1,0.1,4,0.4,3,0.3,2,0.18604651162790697,0.1,0.5,0.2,6,3,2,0.3,0.0736196319018405,0.18181818181818182,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530258952,BRONZE,cohort,3,0,0,100,MIDDLE,Ekko,40.75,1,1,-4670,13,0.31901840490797545,1,0.1,6,0.6,4,0.4,2,0.18604651162790697,0.07692307692307693,0.46153846153846156,0.15384615384615385,5,7,2,0.5384615384615384,0.17177914110429449,0.18181818181818182,2,0,0.15384615384615385,0.049079754601226995,0.0,2,0,0.15384615384615385,0.049079754601226995,0.0,13,0.31901840490797545,1,0.1,6,0.6,4,0.4,2,0.18604651162790697,0.07692307692307693,0.46153846153846156,0.15384615384615385,5,7,2,0.5384615384615384,0.17177914110429449,0.18181818181818182,2,0,0.15384615384615385,0.049079754601226995,0.0,2,0,0.15384615384615385,0.049079754601226995,0.0
NA1_5530258952,BRONZE,cohort,4,0,0,100,BOTTOM,Samira,40.75,1,1,-4670,9,0.22085889570552147,3,0.3,4,0.4,2,0.2,0,0.0,0.3333333333333333,0.2222222222222222,0.0,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9,0.22085889570552147,3,0.3,4,0.4,2,0.2,0,0.0,0.3333333333333333,0.2222222222222222,0.0,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530258952,BRONZE,cohort,5,0,0,100,UTILITY,Blitzcrank,40.75,1,1,-4670,15,0.36809815950920244,3,0.3,6,0.6,5,0.5,1,0.09302325581395349,0.2,0.4,0.06666666666666667,6,6,2,0.4,0.147239263803681,0.18181818181818182,1,0,0.06666666666666667,0.024539877300613498,0.0,1,0,0.06666666666666667,0.024539877300613498,0.0,15,0.36809815950920244,3,0.3,6,0.6,5,0.5,1,0.09302325581395349,0.2,0.4,0.06666666666666667,6,6,2,0.4,0.147239263803681,0.18181818181818182,1,0,0.06666666666666667,0.024539877300613498,0.0,1,0,0.06666666666666667,0.024539877300613498,0.0
NA1_5530258952,BRONZE,cohort,6,0,1,200,TOP,Gwen,40.75,1,1,4670,6,0.147239263803681,0,0.0,1,0.1,3,0.3,2,0.18604651162790697,0.0,0.8333333333333334,0.3333333333333333,2,1,0,0.16666666666666666,0.024539877300613498,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0.147239263803681,0,0.0,1,0.1,3,0.3,2,0.18604651162790697,0.0,0.8333333333333334,0.3333333333333333,2,1,0,0.16666666666666666,0.024539877300613498,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
NA1_5530258952,BRONZE,cohort,7,0,1,200,JUNGLE,Briar,40.75,1,1,4670,10,0.24539877300613497,1,0.1,1,0.1,4,0.4,4,0.37209302325581395,0.1,0.8,0.4,2,3,0,0.3,0.0736196319018405,0.0,2,0,0.2,0.049079754601226995,0.0,1,0,0.1,0.024539877300613498,0.0,9,0.22085889570552147,1,0.1,1,0.1,4,0.4,3,0.27906976744186046,0.1111111111111111,0.7777777777777778,0.3333333333333333,2,3,0,0.3333333333333333,0.0736196319018405,0.0,2,0,0.2222222222222222,0.049079754601226995,0.0,1,0,0.1111111111111111,0.024539877300613498,0.0
NA1_5530258952,BRONZE,cohort,8,0,1,200,MIDDLE,Akali,40.75,1,1,4670,11,0.26993865030674846,1,0.1,1,0.1,5,0.5,4,0.37209302325581395,0.09090909090909091,0.8181818181818182,0.36363636363636365,3,3,2,0.2727272727272727,0.0736196319018405,0.18181818181818182,1,1,0.09090909090909091,0.024539877300613498,0.09090909090909091,0,0,0.0,0.0,0.0,10,0.24539877300613497,1,0.1,1,0.1,5,0.5,3,0.27906976744186046,0.1,0.8,0.3,3,3,2,0.3,0.0736196319018405,0.18181818181818182,1,1,0.1,0.024539877300613498,0.09090909090909091,0,0,0.0,0.0,0.0
NA1_5530258952,BRONZE,cohort,9,0,1,200,BOTTOM,Draven,40.75,1,1,4670,14,0.34355828220858897,3,0.3,4,0.4,5,0.5,2,0.18604651162790697,0.21428571428571427,0.5,0.14285714285714285,6,7,5,0.5,0.17177914110429449,0.45454545454545453,2,1,0.14285714285714285,0.049079754601226995,0.09090909090909091,2,1,0.14285714285714285,0.049079754601226995,0.09090909090909091,13,0.31901840490797545,3,0.3,4,0.4,5,0.5,1,0.09302325581395349,0.23076923076923078,0.46153846153846156,0.07692307692307693,6,7,5,0.5384615384615384,0.17177914110429449,0.45454545454545453,2,1,0.15384615384615385,0.049079754601226995,0.09090909090909091,2,1,0.15384615384615385,0.049079754601226995,0.09090909090909091
NA1_5530258952,BRONZE,cohort,10,0,1,200,UTILITY,Brand,40.75,1,1,4670,13,0.31901840490797545,4,0.4,3,0.3,2,0.2,4,0.37209302325581395,0.3076923076923077,0.46153846153846156,0.3076923076923077,4,6,2,0.46153846153846156,0.147239263803681,0.18181818181818182,3,0,0.23076923076923078,0.0736196319018405,0.0,2,0,0.15384615384615385,0.049079754601226995,0.0,12,0.294478527607362,4,0.4,3,0.3,2,0.2,3,0.27906976744186046,0.3333333333333333,0.4166666666666667,0.25,4,6,2,0.5,0.147239263803681,0.18181818181818182,3,0,0.25,0.0736196319018405,0.0,2,0,0.16666666666666666,0.049079754601226995,0.0
NA1_5530297682,BRONZE,cohort,1,0,1,100,TOP,Ornn,35.867,1,1,2344,6,0.16728624535315986,1,0.1,3,0.3,1,0.1,1,0.17045454545454544,0.16666666666666666,0.3333333333333333,0.16666666666666666,2,3,1,0.5,0.08364312267657993,0.09090909090909091,2,0,0.3333333333333333,0.055762081784386616,0.0,2,0,0.3333333333333333,0.055762081784386616,0.0,6,0.16728624535315986,1,0.1,3,0.3,1,0.1,1,0.17045454545454544,0.16666666666666666,0.3333333333333333,0.16666666666666666,2,3,1,0.5,0.08364312267657993,0.09090909090909091,2,0,0.3333333333333333,0.055762081784386616,0.0,2,0,0.3333333333333333,0.055762081784386616,0.0
NA1_5530297682,BRONZE,cohort,2,0,1,100,JUNGLE,Briar,35.867,1,1,2344,6,0.16728624535315986,0,0.0,1,0.1,3,0.3,2,0.3409090909090909,0.0,0.8333333333333334,0.3333333333333333,4,3,2,0.5,0.08364312267657993,0.18181818181818182,2,1,0.3333333333333333,0.055762081784386616,0.09090909090909091,2,1,0.3333333333333333,0.055762081784386616,0.09090909090909091,5,0.13940520446096655,0,0.0,1,0.1,3,0.3,1,0.17045454545454544,0.0,0.8,0.2,4,2,2,0.4,0.055762081784386616,0.18181818181818182,1,1,0.2,0.027881040892193308,0.09090909090909091,1,1,0.2,0.027881040892193308,0.09090909090909091
