source,tier,match_id,participant_id,is_dj,position,champion,win,game_version,game_min,cs10,cs14,cspm_0_10,cspm_10_20,cs10_delta,xp10_delta,gold10_delta,deaths_pre10,first_death_min,died,wards_pm_pre20,wardkills_pre20,cw_pre20,first_cw_min,first_leg_min,early_kp,b_team_dragons,b_team_towers,b_kda,b_gold_share,b_dmg_share,b_kp,b_game_min,b_win
cohort,IRON,NA1_5592406376,10,0,UTILITY,Seraphine,0,16.13.791.5903,29.32,10,14,1.0,1.5,-12,79,11,1,2.048,1,0.55,2,3,2.337,11.188,0.5,1,2,0.8,0.1871,0.1864,0.7273,29.32,0
cohort,IRON,NA1_5593631711,1,0,TOP,Sett,0,16.13.791.5903,33.85,43,53,4.3,4.4,-17,-1337,-1064,5,3.635,1,0.25,1,0,,20.251,0.0,0,3,0.375,0.1559,0.1445,0.2609,33.85,0
cohort,IRON,NA1_5593631711,2,0,JUNGLE,Teemo,0,16.13.791.5903,33.85,65,89,6.5,6.1,5,333,-27,2,3.692,1,1.4,2,2,10.842,13.014,0.3333,0,3,0.857,0.2413,0.2285,0.5217,33.85,0
cohort,IRON,NA1_5593631711,3,0,MIDDLE,Mel,0,16.13.791.5903,33.85,43,58,4.3,4.0,-18,-82,-546,0,13.308,1,0.1,0,0,,13.374,0.5,0,3,1.286,0.1873,0.1991,0.3913,33.85,0
cohort,IRON,NA1_5593631711,4,0,BOTTOM,Jhin,0,16.13.791.5903,33.85,47,75,4.7,5.2,6,666,-532,1,3.818,1,1.35,0,1,4.083,13.099,0.5,0,3,1.5,0.2274,0.2043,0.5217,33.85,0
cohort,IRON,NA1_5593631711,5,0,UTILITY,Lux,0,16.13.791.5903,33.85,2,2,0.2,1.3,-12,-556,-333,0,13.897,1,0.75,1,0,,16.568,0.3333,0,3,2.2,0.1881,0.2236,0.4783,33.85,0
cohort,IRON,NA1_5593631711,6,0,TOP,Mordekaiser,1,16.13.791.5903,33.85,60,88,6.0,5.0,17,1337,1064,0,12.13,1,0.35,1,0,,12.163,0.4,4,9,5.6,0.2498,0.3601,0.56,33.85,1
cohort,IRON,NA1_5593631711,7,0,JUNGLE,Shyvana,1,16.13.791.5903,33.85,60,87,6.0,6.9,-5,-333,27,0,21.169,1,0.25,0,0,,15.028,0.3333,4,9,20.0,0.2256,0.2076,0.4,33.85,1
cohort,IRON,NA1_5593631711,8,0,MIDDLE,Ahri,1,16.13.791.5903,33.85,61,87,6.1,5.8,18,82,546,1,9.238,1,0.2,0,0,,12.884,0.1333,4,9,1.455,0.1682,0.2208,0.32,33.85,1
cohort,IRON,NA1_5593631711,9,0,BOTTOM,Tristana,1,16.13.791.5903,33.85,41,56,4.1,4.1,-6,-666,532,0,14.459,1,0.2,1,0,,12.868,0.3333,4,9,5.333,0.1928,0.1364,0.32,33.85,1
cohort,IRON,NA1_5593631711,10,0,UTILITY,Senna,1,16.13.791.5903,33.85,14,26,1.4,1.5,12,556,333,3,3.698,1,0.15,0,0,,13.308,0.4,4,9,7.0,0.1636,0.0751,0.42,33.85,1
cohort,IRON,NA1_5593658796,1,0,TOP,Illaoi,1,16.13.791.5903,40.17,58,76,5.8,6.4,17,-126,426,0,17.928,1,2.95,0,0,,13.839,0.1333,4,11,2.714,0.1835,0.2251,0.2923,40.17,1
cohort,IRON,NA1_5593658796,2,0,JUNGLE,Nidalee,1,16.13.791.5903,40.17,52,74,5.2,5.8,-6,-211,877,1,6.135,1,1.5,2,3,4.347,9.889,0.3333,4,11,3.714,0.2267,0.2242,0.4,40.17,1
cohort,IRON,NA1_5593658796,3,0,MIDDLE,Brand,1,16.13.791.5903,40.17,42,70,4.2,6.5,-21,-358,-139,1,9.512,1,0.3,0,0,,12.079,0.1333,4,11,2.111,0.1531,0.1638,0.2923,40.17,1
cohort,IRON,NA1_5593658796,4,0,BOTTOM,Tristana,1,16.13.791.5903,40.17,52,90,5.2,7.8,18,-522,-493,4,3.394,1,0.35,2,0,,8.478,0.6667,4,11,2.538,0.2869,0.2705,0.5077,40.17,1
cohort,IRON,NA1_5593658796,5,0,UTILITY,Leona,1,16.13.791.5903,40.17,18,21,1.8,0.8,12,243,-284,4,1.51,1,0.7,0,1,6.615,12.989,0.5333,4,11,1.526,0.1498,0.1164,0.4462,40.17,1
cohort,IRON,NA1_5593658796,6,0,TOP,Mordekaiser,0,16.13.791.5903,40.17,41,63,4.1,4.9,-17,126,-426,0,11.367,1,0.1,17,0,,14.176,0.0,1,1,2.333,0.1811,0.1633,0.3818,40.17,0
cohort,IRON,NA1_5593658796,7,0,JUNGLE,Talon,0,16.13.791.5903,40.17,58,86,5.8,8.0,6,211,-877,0,11.862,1,0.25,0,0,,11.919,0.2,1,1,1.077,0.1832,0.0813,0.2545,40.17,0
cohort,IRON,NA1_5593658796,8,0,MIDDLE,Orianna,0,16.13.791.5903,40.17,63,97,6.3,8.6,21,358,139,1,8.063,1,0.05,0,0,,10.373,0.3333,1,1,2.083,0.2067,0.26,0.4545,40.17,0
cohort,IRON,NA1_5593658796,9,0,BOTTOM,Twitch,0,16.13.791.5903,40.17,34,57,3.4,4.5,-18,522,493,4,1.543,1,0.05,2,0,,7.077,0.6667,1,1,2.133,0.2522,0.2998,0.5818,40.17,0
cohort,IRON,NA1_5593658796,10,0,UTILITY,Mel,0,16.13.791.5903,40.17,6,10,0.6,1.7,-12,-243,284,4,4.28,1,1.3,4,3,8.445,13.535,0.6,1,1,1.812,0.1767,0.1956,0.5273,40.17,0
cohort,IRON,NA1_5596026161,1,0,TOP,Tryndamere,1,16.13.791.5903,23.02,55,78,5.5,8.9,33,946,1437,3,4.123,1,0.2,32,0,,13.814,0.2609,3,7,4.75,0.241,0.2672,0.413,23.02,1
cohort,IRON,NA1_5596026161,2,0,JUNGLE,Kayn,1,16.13.791.5903,23.02,48,69,4.8,7.0,13,1016,1720,0,,0,2.8,3,0,,22.617,0.5652,3,7,20,0.2215,0.1291,0.4348,23.02,1
cohort,IRON,NA1_5596026161,3,0,MIDDLE,Lux,1,16.13.791.5903,23.02,34,58,3.4,7.2,1,-178,-100,3,2.207,1,0.25,1,0,,13.13,0.2609,3,7,4.25,0.1603,0.2175,0.3696,23.02,1
cohort,IRON,NA1_5596026161,4,0,BOTTOM,Caitlyn,1,16.13.791.5903,23.02,50,82,5.0,6.6,5,238,21,1,7.569,1,0.35,1,0,,10.767,0.4348,3,7,6.667,0.1946,0.1797,0.4348,23.02,1
cohort,IRON,NA1_5596026161,5,0,UTILITY,Morgana,1,16.13.791.5903,23.02,13,19,1.3,0.8,-1,-41,816,1,2.373,1,0.85,2,3,5.675,10.641,0.5217,3,7,4.8,0.1826,0.2066,0.5217,23.02,1
cohort,IRON,NA1_5596026161,6,0,TOP,Illaoi,0,16.13.791.5903,23.02,22,41,2.2,4.9,-33,-946,-1437,3,2.12,1,3.6,0,0,,10.938,0.375,0,1,0.273,0.1718,0.3073,0.2,23.02,0
cohort,IRON,NA1_5596026161,7,0,JUNGLE,Kindred,0,16.13.791.5903,23.02,35,52,3.5,4.7,-13,-1016,-1720,4,1.175,1,0.3,1,0,,12.346,0.375,0,1,0.333,0.1924,0.1673,0.2667,23.02,0
cohort,IRON,NA1_5596026161,8,0,MIDDLE,Chogath,0,16.13.791.5903,23.02,33,53,3.3,5.3,-1,178,100,2,6.964,1,0.3,0,0,,10.598,0.375,0,1,1.0,0.2256,0.1677,0.4667,23.02,0
cohort,IRON,NA1_5596026161,9,0,BOTTOM,Brand,0,16.13.791.5903,23.02,45,72,4.5,6.9,-5,-238,-21,3,7.637,1,0.25,0,0,,13.673,0.125,0,1,0.667,0.2462,0.3116,0.4,23.02,0
cohort,IRON,NA1_5596026161,10,0,UTILITY,Taric,0,16.13.791.5903,23.02,14,18,1.4,0.9,1,41,-816,2,7.61,1,0.45,0,0,,17.392,0.125,0,1,0.857,0.1639,0.0461,0.4,23.02,0
cohort,IRON,NA1_5596270586,1,0,TOP,Renekton,1,16.13.791.5903,28.65,28,51,2.8,5.7,-21,-1419,-1602,6,0.902,1,0.1,0,0,,13.618,0.2,4,7,0.8,0.1602,0.1202,0.2,28.65,1
cohort,IRON,NA1_5596270586,2,0,JUNGLE,Viego,1,16.13.791.5903,28.65,64,85,6.4,5.9,17,445,562,0,14.984,1,0.25,4,0,,12.314,0.4,4,7,4.0,0.2231,0.2242,0.4,28.65,1
cohort,IRON,NA1_5596270586,3,0,MIDDLE,Fizz,1,16.13.791.5903,28.65,44,76,4.4,5.0,-16,358,69,0,,0,0.45,0,0,,11.412,0.3,4,7,20,0.2483,0.3649,0.5,28.65,1
cohort,IRON,NA1_5596270586,4,0,BOTTOM,KogMaw,1,16.13.791.5903,28.65,57,78,5.7,7.0,27,430,1110,0,19.42,1,0.35,0,0,,13.808,0.3,4,7,8.0,0.2224,0.198,0.4,28.65,1
cohort,IRON,NA1_5596270586,5,0,UTILITY,Thresh,1,16.13.791.5903,28.65,12,19,1.2,1.3,-11,90,54,0,17.53,1,0.3,0,1,9.231,17.668,0.3,4,7,3.25,0.1461,0.0927,0.325,28.65,1
cohort,IRON,NA1_5596270586,6,0,TOP,Darius,0,16.13.791.5903,28.65,49,79,4.9,6.9,21,1419,1602,1,0.962,1,0.15,0,0,,12.388,1.0,0,2,2.125,0.2688,0.411,0.85,28.65,0
cohort,IRON,NA1_5596270586,7,0,JUNGLE,Kayn,0,16.13.791.5903,28.65,47,76,4.7,5.8,-17,-445,-562,2,3.375,1,0.9,0,3,3.621,11.76,0.1429,0,2,0.5,0.2082,0.1018,0.25,28.65,0
cohort,IRON,NA1_5596270586,8,0,MIDDLE,Syndra,0,16.13.791.5903,28.65,60,82,6.0,4.6,16,-358,-69,2,6.584,1,0.2,0,0,,14.405,0.0,0,2,0.778,0.2039,0.1803,0.35,28.65,0
cohort,IRON,NA1_5596270586,9,0,BOTTOM,Jhin,0,16.13.791.5903,28.65,30,43,3.0,3.5,-27,-430,-1110,0,18.464,1,2.5,0,0,,24.413,0.0,0,2,0.5,0.1525,0.1453,0.15,28.65,0
cohort,IRON,NA1_5596270586,10,0,UTILITY,Lux,0,16.13.791.5903,28.65,23,40,2.3,3.8,11,-90,-54,1,8.249,1,0.25,0,0,,13.012,0.0,0,2,0.286,0.1667,0.1617,0.1,28.65,0
cohort,IRON,NA1_5596274649,1,0,TOP,Tryndamere,0,16.13.791.5903,21.95,56,87,5.6,6.8,1,-200,-96,1,3.252,1,0.3,0,0,,20.44,0.0,0,0,0.0,0.1994,0.1903,0.0,21.95,0
cohort,IRON,NA1_5596274649,2,0,JUNGLE,MonkeyKing,0,16.13.791.5903,21.95,36,44,3.6,2.4,-32,-1136,-1240,2,1.689,1,0.55,0,10,1.832,,0.0,0,0,0.0,0.1651,0.0299,0.0,21.95,0
cohort,IRON,NA1_5596274649,3,0,MIDDLE,Locke,0,16.13.791.5903,21.95,56,85,5.6,5.3,13,-137,654,1,9.896,1,0.3,0,0,,10.197,0.5,0,0,0.25,0.1985,0.2522,0.2857,21.95,0
cohort,IRON,NA1_5596274649,4,0,BOTTOM,Aurora,0,16.13.791.5903,21.95,47,76,4.7,7.8,-10,371,-759,1,5.381,1,0.3,0,0,,13.368,0.5,0,0,1.667,0.2591,0.4475,0.7143,21.95,0
cohort,IRON,NA1_5596274649,5,0,UTILITY,Senna,0,16.13.791.5903,21.95,4,6,0.4,0.5,-7,-777,-1036,2,5.273,1,0.55,0,1,16.957,13.489,0.5,0,0,1.25,0.1778,0.0801,0.7143,21.95,0
cohort,IRON,NA1_5596274649,6,0,TOP,Malphite,1,16.13.791.5903,21.95,55,79,5.5,7.4,-1,200,96,0,,0,0.25,0,0,,15.301,0.3077,2,4,7,0.209,0.2721,0.2917,21.95,1
cohort,IRON,NA1_5596274649,7,0,JUNGLE,Naafiri,1,16.13.791.5903,21.95,68,98,6.8,7.6,32,1136,1240,0,,0,0.25,0,0,,9.29,0.3846,2,4,11,0.2445,0.1619,0.4583,21.95,1
cohort,IRON,NA1_5596274649,8,0,MIDDLE,Leblanc,1,16.13.791.5903,21.95,43,61,4.3,4.3,-13,137,-654,0,,0,0.4,1,0,,11.423,0.2308,2,4,9,0.1701,0.2216,0.375,21.95,1
cohort,IRON,NA1_5596274649,9,0,BOTTOM,Jinx,1,16.13.791.5903,21.95,57,78,5.7,5.3,10,-371,759,1,8.132,1,0.35,1,0,,13.033,0.4615,2,4,2.25,0.2027,0.1693,0.375,21.95,1
cohort,IRON,NA1_5596274649,10,0,UTILITY,Lux,1,16.13.791.5903,21.95,11,21,1.1,2.9,7,777,1036,1,8.08,1,0.45,6,0,,17.469,0.3846,2,4,3.0,0.1737,0.1751,0.375,21.95,1
cohort,IRON,NA1_5596278543,1,0,TOP,Nasus,0,16.13.791.5903,47.13,77,113,7.7,5.8,20,664,466,0,14.088,1,0.35,0,0,,11.175,0.0769,3,12,1.5,0.1908,0.2041,0.2769,47.13,0
cohort,IRON,NA1_5596278543,2,0,JUNGLE,Warwick,0,16.13.791.5903,47.13,28,49,2.8,6.3,-38,-1224,-1727,4,1.33,1,22.1,1,0,,14.973,0.3077,3,12,1.25,0.148,0.1114,0.3077,47.13,0
cohort,IRON,NA1_5596278543,3,0,MIDDLE,Locke,0,16.13.791.5903,47.13,68,97,6.8,6.3,41,877,2145,0,12.802,1,0.2,0,0,,9.845,0.6154,3,12,2.733,0.2424,0.3127,0.6308,47.13,0
cohort,IRON,NA1_5596278543,4,0,BOTTOM,MissFortune,0,16.13.791.5903,47.13,38,65,3.8,6.2,-47,-515,-615,1,6.75,1,0.35,1,0,,11.36,0.5385,3,12,2.714,0.2658,0.2843,0.5846,47.13,0
cohort,IRON,NA1_5596278543,5,0,UTILITY,Pantheon,0,16.13.791.5903,47.13,18,26,1.8,3.5,3,-356,-643,2,7.837,1,0.2,0,0,,16.485,0.1538,3,12,0.5,0.1531,0.0875,0.1385,47.13,0
cohort,IRON,NA1_5596278543,6,0,TOP,DrMundo,1,16.13.791.5903,47.13,57,80,5.7,5.9,-20,-664,-466,0,11.812,1,0.25,0,0,,15.464,0.0,4,11,9.5,0.1901,0.2442,0.5067,47.13,1
cohort,IRON,NA1_5596278543,7,0,JUNGLE,Rengar,1,16.13.791.5903,47.13,66,94,6.6,6.6,38,1224,1727,3,3.977,1,0.2,0,3,7.864,7.834,0.6,4,11,1.75,0.2121,0.1919,0.3733,47.13,1
cohort,IRON,NA1_5596278543,8,0,MIDDLE,Sylas,1,16.13.791.5903,47.13,27,35,2.7,1.6,-41,-877,-2145,3,1.652,1,0.0,0,0,,17.224,0.0,4,11,1.316,0.1098,0.099,0.3333,47.13,1
cohort,IRON,NA1_5596278543,9,0,BOTTOM,Caitlyn,1,16.13.791.5903,47.13,85,100,8.5,6.5,47,515,615,0,10.033,1,0.4,0,0,,10.176,0.4,4,11,4.182,0.3318,0.339,0.6133,47.13,1
cohort,IRON,NA1_5596278543,10,0,UTILITY,Zyra,1,16.13.791.5903,47.13,15,24,1.5,2.4,-3,356,643,1,4.065,1,6.6,0,0,,15.726,0.3,4,11,1.8,0.1563,0.1259,0.36,47.13,1
cohort,IRON,NA1_5596434395,1,0,TOP,Renekton,0,16.13.791.5903,27.93,63,92,6.3,4.7,16,-140,285,3,3.475,1,0.5,0,4,7.023,15.179,0.2,1,2,0.5,0.1854,0.1828,0.3846,27.93,0
cohort,IRON,NA1_5596434395,2,0,JUNGLE,Kayn,0,16.13.791.5903,27.93,53,85,5.3,7.4,-1,-81,70,2,6.226,1,0.3,0,0,,17.132,0.4,1,2,0.455,0.2142,0.1763,0.3846,27.93,0
cohort,IRON,NA1_5596434395,3,0,MIDDLE,Diana,0,16.13.791.5903,27.93,48,60,4.8,4.8,-15,431,14,0,12.185,1,0.3,0,0,,12.282,0.4,1,2,0.833,0.1864,0.2798,0.3846,27.93,0
cohort,IRON,NA1_5596434395,4,0,BOTTOM,Caitlyn,0,16.13.791.5903,27.93,51,89,5.1,8.5,2,-284,-1148,3,1.268,1,0.35,3,0,,13.087,0.2,1,2,0.25,0.2187,0.1388,0.1538,27.93,0
cohort,IRON,NA1_5596434395,5,0,UTILITY,Lux,0,16.13.791.5903,27.93,3,3,0.3,1.7,-1,-152,-1082,1,3.79,1,0.8,1,0,,12.712,0.4,1,2,1.0,0.1953,0.2223,0.5385,27.93,0
cohort,IRON,NA1_5596434395,6,0,TOP,Pantheon,1,16.13.791.5903,27.93,47,69,4.7,5.3,-16,140,-285,1,7.544,1,0.25,1,0,,11.152,0.3571,3,7,12.0,0.2081,0.3042,0.5714,27.93,1
cohort,IRON,NA1_5596434395,7,0,JUNGLE,Shyvana,1,16.13.791.5903,27.93,54,80,5.4,6.4,1,81,-70,1,5.873,1,0.15,1,0,,11.783,0.2857,3,7,6.0,0.1906,0.1116,0.2857,27.93,1
cohort,IRON,NA1_5596434395,8,0,MIDDLE,Syndra,1,16.13.791.5903,27.93,63,91,6.3,8.4,15,-431,-14,1,8.457,1,0.4,1,0,,11.664,0.1429,3,7,8.5,0.1927,0.2532,0.4048,27.93,1
cohort,IRON,NA1_5596434395,9,0,BOTTOM,MissFortune,1,16.13.791.5903,27.93,49,75,4.9,6.8,-2,284,1148,0,17.376,1,0.45,0,3,4.528,9.031,0.5,3,7,8.0,0.2037,0.1708,0.381,27.93,1
cohort,IRON,NA1_5596434395,10,0,UTILITY,Pyke,1,16.13.791.5903,27.93,4,8,0.4,1.2,1,152,1082,0,10.573,1,0.75,5,1,7.029,12.367,0.5,3,7,4.6,0.2049,0.1602,0.5476,27.93,1
cohort,IRON,NA1_5596457667,1,0,TOP,Tryndamere,1,16.13.791.5903,41.07,62,103,6.2,9.4,14,804,910,0,23.399,1,0.35,0,0,,11.916,0.4545,4,10,2.333,0.2327,0.2426,0.359,41.07,1
cohort,IRON,NA1_5596457667,2,0,JUNGLE,Sejuani,1,16.13.791.5903,41.07,32,51,3.2,3.7,-5,-87,24,0,11.042,1,0.25,1,3,4.685,15.615,0.2727,4,10,1.8,0.1752,0.1761,0.4615,41.07,1
cohort,IRON,NA1_5596457667,3,0,MIDDLE,Malzahar,1,16.13.791.5903,41.07,57,94,5.7,8.7,-8,-835,-252,1,2.294,1,0.4,0,0,,10.099,0.3636,4,10,1.714,0.2033,0.2177,0.3077,41.07,1
cohort,IRON,NA1_5596457667,4,0,BOTTOM,Ashe,1,16.13.791.5903,41.07,52,67,5.2,4.7,19,-228,131,1,8.662,1,0.35,1,1,8.048,15.829,0.0909,4,10,1.75,0.2096,0.1537,0.359,41.07,1
cohort,IRON,NA1_5596457667,5,0,UTILITY,Mel,1,16.13.791.5903,41.07,9,16,0.9,1.9,-4,-180,-418,2,7.267,1,1.0,1,0,,15.058,0.3636,4,10,2.429,0.1793,0.21,0.4359,41.07,1
cohort,IRON,NA1_5596457667,6,0,TOP,Vayne,0,16.13.791.5903,41.07,48,74,4.8,7.1,-14,-804,-910,2,5.565,1,0.25,0,0,,17.501,0.0,1,7,0.778,0.1826,0.1343,0.1842,41.07,0
cohort,IRON,NA1_5596457667,7,0,JUNGLE,Volibear,0,16.13.791.5903,41.07,37,54,3.7,4.5,5,87,-24,1,8.757,1,0.3,1,0,,17.976,0.4,1,7,2.0,0.179,0.1513,0.4211,41.07,0
cohort,IRON,NA1_5596457667,8,0,MIDDLE,Locke,0,16.13.791.5903,41.07,65,100,6.5,6.9,8,835,252,0,13.584,1,0.4,2,0,,11.858,0.4,1,7,4.6,0.2453,0.2974,0.6053,41.07,0
cohort,IRON,NA1_5596457667,9,0,BOTTOM,Jinx,0,16.13.791.5903,41.07,33,54,3.3,4.4,-19,228,-131,2,7.354,1,0.2,0,0,,12.961,0.6,1,7,0.909,0.1997,0.1245,0.2632,41.07,0
cohort,IRON,NA1_5596457667,10,0,UTILITY,Lux,0,16.13.791.5903,41.07,13,22,1.3,2.3,4,180,418,1,6.361,1,0.55,2,0,,13.46,0.6,1,7,3.5,0.1935,0.2925,0.5526,41.07,0
cohort,IRON,NA1_5596489522,1,0,TOP,Kayle,1,16.13.791.5903,30.17,77,112,7.7,7.9,48,516,1022,0,13.118,1,0.35,0,0,,13.415,0.0714,4,10,1.714,0.2168,0.2367,0.2667,30.17,1
cohort,IRON,NA1_5596489522,2,0,JUNGLE,Warwick,1,16.13.791.5903,30.17,57,89,5.7,6.7,12,569,-208,1,4.314,1,21.5,0,0,,10.396,0.4286,4,10,3.2,0.2144,0.1711,0.3556,30.17,1
cohort,IRON,NA1_5596489522,3,0,MIDDLE,Yone,1,16.13.791.5903,30.17,64,93,6.4,7.6,10,-479,-470,3,2.757,1,0.25,0,0,,9.831,0.4286,4,10,5.0,0.2679,0.3821,0.5556,30.17,1
cohort,IRON,NA1_5596489522,4,0,BOTTOM,Urgot,1,16.13.791.5903,30.17,47,55,4.7,2.1,4,89,-798,3,3.45,1,0.05,0,0,,15.14,0.1429,4,10,1.0,0.167,0.1261,0.2667,30.17,1
cohort,IRON,NA1_5596489522,5,0,UTILITY,Leona,1,16.13.791.5903,30.17,28,31,2.8,1.8,19,158,166,3,2.335,1,0.25,1,0,,17.89,0.2143,4,10,0.667,0.1338,0.084,0.1778,30.17,1
cohort,IRON,NA1_5596489522,6,0,TOP,Corki,0,16.13.791.5903,30.17,29,48,2.9,5.1,-48,-516,-1022,0,13.664,1,0.15,0,0,,24.085,0.0667,0,5,0.375,0.1316,0.0579,0.0732,30.17,0
cohort,IRON,NA1_5596489522,7,0,JUNGLE,Kayn,0,16.13.791.5903,30.17,45,65,4.5,5.3,-12,-569,208,3,4.905,1,0.35,0,0,,9.142,0.3333,0,5,1.0,0.2044,0.2044,0.3171,30.17,0
cohort,IRON,NA1_5596489522,8,0,MIDDLE,Diana,0,16.13.791.5903,30.17,54,83,5.4,6.1,-10,479,470,3,2.756,1,0.45,0,0,,9.548,0.2667,0,5,2.111,0.2935,0.3063,0.4634,30.17,0
cohort,IRON,NA1_5596489522,9,0,BOTTOM,Vayne,0,16.13.791.5903,30.17,43,66,4.3,5.2,-4,-89,798,2,2.597,1,0.3,0,1,4.198,10.561,0.6667,0,5,3.429,0.2204,0.3309,0.5854,30.17,0
cohort,IRON,NA1_5596489522,10,0,UTILITY,Blitzcrank,0,16.13.791.5903,30.17,9,16,0.9,0.8,-19,-158,-166,1,6.931,1,0.25,0,0,,15.245,0.5333,0,5,2.111,0.1501,0.1006,0.4634,30.17,0
cohort,IRON,NA1_5596521977,1,0,TOP,Kayle,0,16.13.791.5903,39.02,70,90,7.0,6.4,34,11,659,0,12.686,1,0.35,0,0,,15.663,0.0,3,9,1.727,0.1889,0.2345,0.4043,39.02,0
cohort,IRON,NA1_5596521977,2,0,JUNGLE,Briar,0,16.13.791.5903,39.02,64,97,6.4,6.9,14,901,753,1,6.74,1,0.4,0,0,,10.154,0.6,3,9,2.333,0.2188,0.207,0.4468,39.02,0
cohort,IRON,NA1_5596521977,3,0,MIDDLE,Naafiri,0,16.13.791.5903,39.02,84,113,8.4,7.4,29,-485,-318,4,2.209,1,0.25,0,0,,11.516,0.1,3,9,1.438,0.2231,0.2881,0.4894,39.02,0
cohort,IRON,NA1_5596521977,4,0,BOTTOM,Tristana,0,16.13.791.5903,39.02,53,71,5.3,5.0,11,458,355,0,13.752,1,0.2,0,0,,13.8,0.6,3,9,2.2,0.2435,0.2034,0.4681,39.02,0
cohort,IRON,NA1_5596521977,5,0,UTILITY,Nautilus,0,16.13.791.5903,39.02,7,12,0.7,1.1,-6,198,378,2,6.988,1,0.55,4,1,7.138,9.968,0.6,3,9,1.154,0.1257,0.0669,0.3191,39.02,0
cohort,IRON,NA1_5596521977,6,0,TOP,Nasus,1,16.13.791.5903,39.02,36,53,3.6,3.5,-34,-11,-659,0,10.405,1,0.2,0,0,,20.014,0.0769,3,10,4.833,0.1688,0.1835,0.5,39.02,1
cohort,IRON,NA1_5596521977,7,0,JUNGLE,Jax,1,16.13.791.5903,39.02,50,72,5.0,6.1,-14,-901,-753,2,6.731,1,0.35,0,0,,14.573,0.3077,3,10,5.833,0.2623,0.2659,0.6034,39.02,1
cohort,IRON,NA1_5596521977,8,0,MIDDLE,Vex,1,16.13.791.5903,39.02,55,94,5.5,6.8,-29,485,318,0,12.626,1,0.3,0,0,,8.38,0.7692,3,10,3.5,0.2196,0.2612,0.6034,39.02,1
cohort,IRON,NA1_5596521977,9,0,BOTTOM,MissFortune,1,16.13.791.5903,39.02,42,66,4.2,5.4,-11,-458,-355,0,18.891,1,0.35,0,0,,12.573,0.3846,3,10,4.143,0.2091,0.1907,0.5,39.02,1
cohort,IRON,NA1_5596521977,10,0,UTILITY,Lux,1,16.13.791.5903,39.02,13,20,1.3,1.2,6,-198,-378,4,5.198,1,0.8,0,0,,19.317,0.3077,3,10,1.222,0.1402,0.0987,0.3793,39.02,1
cohort,IRON,NA1_5596598284,1,0,TOP,DrMundo,1,16.13.791.5903,35.23,62,95,6.2,8.5,20,164,380,2,4.089,1,0.45,0,2,4.267,11.472,0.2857,4,11,1.375,0.1676,0.2656,0.2895,35.23,1
cohort,IRON,NA1_5596598284,2,0,JUNGLE,Shaco,1,16.13.791.5903,35.23,44,64,4.4,4.8,-14,-550,-508,2,1.627,1,0.35,0,0,,15.302,0.5714,4,11,2.375,0.1752,0.1603,0.5,35.23,1
cohort,IRON,NA1_5596598284,3,0,MIDDLE,Kayle,1,16.13.791.5903,35.23,66,93,6.6,9.0,26,344,178,2,3.323,1,0.15,1,0,,10.961,0.2857,4,11,2.5,0.2538,0.2528,0.5263,35.23,1
cohort,IRON,NA1_5596598284,4,0,BOTTOM,Xayah,1,16.13.791.5903,35.23,41,64,4.1,6.5,5,-988,130,2,1.748,1,0.25,0,0,,11.536,0.4286,4,11,3.167,0.2428,0.1648,0.5,35.23,1
cohort,IRON,NA1_5596598284,5,0,UTILITY,Zyra,1,16.13.791.5903,35.23,28,35,2.8,3.9,22,1707,-553,1,4.296,1,9.65,2,0,,15.498,0.5714,4,11,1.556,0.1606,0.1564,0.3684,35.23,1
cohort,IRON,NA1_5596598284,6,0,TOP,Nasus,0,16.13.791.5903,35.23,42,69,4.2,8.1,-20,-164,-380,2,4.138,1,0.2,0,0,,19.937,0.1818,2,4,2.8,0.2141,0.3486,0.359,35.23,0
cohort,IRON,NA1_5596598284,7,0,JUNGLE,Darius,0,16.13.791.5903,35.23,58,73,5.8,6.0,14,550,508,0,12.231,1,0.25,1,0,,15.17,0.4545,2,4,1.75,0.2069,0.1334,0.359,35.23,0
cohort,IRON,NA1_5596598284,8,0,MIDDLE,Ahri,0,16.13.791.5903,35.23,40,57,4.0,5.3,-26,-344,-178,1,7.306,1,0.6,0,5,4.092,13.046,0.3636,2,4,2.4,0.15,0.1419,0.3077,35.23,0
cohort,IRON,NA1_5596598284,9,0,BOTTOM,Ashe,0,16.13.791.5903,35.23,36,57,3.6,5.0,-5,988,-130,1,6.374,1,0.1,0,0,,12.645,0.3636,2,4,2.222,0.2228,0.1756,0.5128,35.23,0
cohort,IRON,NA1_5596598284,10,0,UTILITY,Twitch,0,16.13.791.5903,35.23,6,8,0.6,2.5,-22,-1707,553,2,4.023,1,0.15,2,0,,13.522,0.7273,2,4,2.0,0.2063,0.2004,0.5641,35.23,0
cohort,IRON,NA1_5596642255,1,0,TOP,Urgot,0,16.13.791.5903,32.1,40,60,4.0,6.0,-22,-154,-134,1,9.875,1,0.2,0,0,,15.389,0.3333,0,0,1.714,0.1885,0.2166,0.4444,32.1,0
cohort,IRON,NA1_5596642255,2,0,JUNGLE,Warwick,0,16.13.791.5903,32.1,46,67,4.6,3.3,-2,-42,-29,1,6.052,1,21.55,0,0,,11.804,0.3333,0,0,0.929,0.1894,0.1743,0.4815,32.1,0
